,image name,segment name,segment area,segment side ratio,segment roundness,total c1 int,avg c1 int,max c1 int,total c2 int,avg c2 int,max c2 int
94,1W-NTRKO-Chloro_RNR2-647_L-HPG-488_dsDNA-405-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #180 (Machine Learning Segmenter),0.5755440616905017,1.2727268934249878,0.6558841176322852,494081,1069.439393939394,3247,231806,501.7445887445887,1438
95,1W-NTRKO-Chloro_RNR2-647_L-HPG-488_dsDNA-405-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #182 (Machine Learning Segmenter),2.3507611350865827,2.061323642730713,0.38672480139213505,5218514,2765.5082140964496,7078,508112,269.26974032856384,769
96,1W-NTRKO-Chloro_RNR2-647_L-HPG-488_dsDNA-405-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #183 (Machine Learning Segmenter),2.698329951561988,2.619053602218628,0.19389031896879017,4601340,2125.3302540415702,8190,907875,419.34180138568126,1432
97,1W-NTRKO-Chloro_RNR2-647_L-HPG-488_dsDNA-405-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #186 (Machine Learning Segmenter),0.7867014609470824,1.9310331344604492,0.3085676021697031,1172757,1855.628164556962,5544,234232,370.62025316455697,729
98,1W-NTRKO-Chloro_RNR2-647_L-HPG-488_dsDNA-405-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #188 (Machine Learning Segmenter),1.6861447781344558,2.336132287979126,0.47152960922040094,2225168,1644.6178861788617,6713,339298,250.77457501847746,569
99,1W-NTRKO-Chloro_RNR2-647_L-HPG-488_dsDNA-405-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #190 (Machine Learning Segmenter),0.340717101455308,1.3124998807907104,0.853540127251622,629336,2296.8467153284673,6214,78424,286.2189781021898,479
100,1W-NTRKO-Chloro_RNR2-647_L-HPG-488_dsDNA-405-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #191 (Machine Learning Segmenter),1.9290692197570878,4.62192440032959,0.35696106284220425,3481449,2247.546158812137,9101,644944,416.3615235635894,926
101,1W-NTRKO-Chloro_RNR2-647_L-HPG-488_dsDNA-405-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #192 (Machine Learning Segmenter),20.195741463408645,1.409042239189148,0.08117730826445009,37535522,2316.2926257327986,12447,7906520,487.9062017895711,1496
102,1W-NTRKO-Chloro_RNR2-647_L-HPG-488_dsDNA-405-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #193 (Machine Learning Segmenter),0.9984817433873094,1.7869296073913574,0.7235629433099564,1527635,1904.7817955112218,5790,402023,501.27556109725685,1110
103,1W-NTRKO-Chloro_RNR2-647_L-HPG-488_dsDNA-405-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #195 (Machine Learning Segmenter),0.5562346829974224,1.4081158638000488,0.6652145032931253,936047,2094.0648769574946,5691,137756,308.17897091722597,673
104,1W-NTRKO-Chloro_RNR2-647_L-HPG-488_dsDNA-405-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #199 (Machine Learning Segmenter),0.7605403672338766,1.400001883506775,0.7095334653479849,892446,1460.631751227496,4473,135732,222.14729950900164,497
105,1W-NTRKO-Chloro_RNR2-647_L-HPG-488_dsDNA-405-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #200 (Machine Learning Segmenter),6.767625790333212,2.2291858196258545,0.2334180816414393,13138609,2418.7424521354933,13025,2049056,377.219440353461,1258
106,1W-NTRKO-Chloro_RNR2-647_L-HPG-488_dsDNA-405-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #202 (Machine Learning Segmenter),0.858955910250218,1.6993201971054077,0.7194710270287997,1209074,1752.28115942029,5234,325695,472.0217391304348,951
107,1W-NTRKO-Chloro_RNR2-647_L-HPG-488_dsDNA-405-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #203 (Machine Learning Segmenter),0.6833028524615586,1.4394294023513794,0.5001182729866294,750644,1367.2932604735884,6819,230910,420.60109289617486,902
108,1W-NTRKO-Chloro_RNR2-647_L-HPG-488_dsDNA-405-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #204 (Machine Learning Segmenter),1.838128274944511,2.6971852779388428,0.3950248893748913,3249791,2201.7554200542004,5659,406913,275.68631436314365,738
109,1W-NTRKO-Chloro_RNR2-647_L-HPG-488_dsDNA-405-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #205 (Machine Learning Segmenter),0.6608790578502409,1.2500020265579224,0.804815053739218,736625,1387.241054613936,5296,129605,244.07721280602635,489
110,1W-NTRKO-Chloro_RNR2-647_L-HPG-488_dsDNA-405-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #206 (Machine Learning Segmenter),27.680305798112315,1.0170741081237793,0.046982950744592626,60721198,2734.326923942901,17242,9167311,412.8117710631783,1184
111,1W-NTRKO-Chloro_RNR2-647_L-HPG-488_dsDNA-405-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #207 (Machine Learning Segmenter),0.6596332914829449,1.0384658575057983,0.813739279054585,680840,1284.6037735849056,3326,213724,403.25283018867924,854
112,1W-NTRKO-Chloro_RNR2-647_L-HPG-488_dsDNA-405-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #209 (Machine Learning Segmenter),0.2946237458653763,1.1176512241363525,0.7957526418055848,253669,1070.3333333333333,2455,41330,174.38818565400845,468
113,1W-NTRKO-Chloro_RNR2-647_L-HPG-488_dsDNA-405-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #210 (Machine Learning Segmenter),0.5699381130376721,2.6807963848114014,0.4425095570515163,296834,648.1091703056769,2225,106504,232.5414847161572,470
114,1W-NTRKO-Chloro_RNR2-647_L-HPG-488_dsDNA-405-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #211 (Machine Learning Segmenter),1.6176276279331996,2.4821927547454834,0.2762539699747435,1588921,1223.1878367975366,6255,485774,373.9599692070824,832
115,1W-NTRKO-Chloro_RNR2-647_L-HPG-488_dsDNA-405-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #212 (Machine Learning Segmenter),0.6259975995659676,1.3494011163711548,0.8031595784656964,1455132,2892.906560636183,9144,310968,618.2266401590457,1282
116,1W-NTRKO-Chloro_RNR2-647_L-HPG-488_dsDNA-405-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #214 (Machine Learning Segmenter),17.892319450281466,1.3570311069488525,0.07623884570977901,34145532,2377.9881607354273,11948,6947957,483.87471272372727,1276
117,1W-NTRKO-Chloro_RNR2-647_L-HPG-488_dsDNA-405-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #215 (Machine Learning Segmenter),9.036166345178751,1.483282446861267,0.13671608712187303,21334988,2942.7569655172415,13560,2330593,321.4611034482759,894
118,1W-NTRKO-Chloro_RNR2-647_L-HPG-488_dsDNA-405-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #216 (Machine Learning Segmenter),0.7842099282124907,2.1500015258789062,0.6458821076559953,1133455,1799.1349206349207,7790,176368,279.94920634920635,552
119,1W-NTRKO-Chloro_RNR2-647_L-HPG-488_dsDNA-405-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #217 (Machine Learning Segmenter),3.062093730812235,1.63218355178833,0.23120967709661375,4918566,2001.8583638583639,6239,890887,362.59137159137157,1334
120,1W-NTRKO-Chloro_RNR2-647_L-HPG-488_dsDNA-405-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #220 (Machine Learning Segmenter),0.6309806650351497,1.079999566078186,0.8360077828033385,1044960,2061.0650887573966,5579,213626,421.35305719921104,749
121,1W-NTRKO-Chloro_RNR2-647_L-HPG-488_dsDNA-405-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #224 (Machine Learning Segmenter),0.47401410275592143,1.4736813306808472,0.7940789725437507,388592,1019.9265091863517,3205,156229,410.0498687664042,748
122,1W-NTRKO-Chloro_RNR2-647_L-HPG-488_dsDNA-405-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #225 (Machine Learning Segmenter),6.582006601606146,2.2484724521636963,0.15132642440783403,13135815,2485.96044663134,10681,2331108,441.16351249053747,1421
123,1W-NTRKO-Chloro_RNR2-647_L-HPG-488_dsDNA-405-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #229 (Machine Learning Segmenter),0.7680149654376495,1.2432481050491333,0.7918587423921429,1679177,2721.518638573744,8069,303463,491.8363047001621,872
124,1W-NTRKO-Chloro_RNR2-647_L-HPG-488_dsDNA-405-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #230 (Machine Learning Segmenter),0.5400397202225811,1.239764928817749,0.774979115045838,269749,621.5414746543779,1286,77201,177.88248847926266,406
125,1W-NTRKO-Chloro_RNR2-647_L-HPG-488_dsDNA-405-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #231 (Machine Learning Segmenter),2.9991825292638166,2.5948123931884766,0.3741698704846475,6129482,2545.465946843854,11163,1174159,487.6075581395349,1317
126,1W-NTRKO-Chloro_RNR2-647_L-HPG-488_dsDNA-405-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #232 (Machine Learning Segmenter),2.883326257105348,2.0991454124450684,0.31786158509885193,4603180,1988.414686825054,8192,645630,278.889848812095,720
127,1W-NTRKO-Chloro_RNR2-647_L-HPG-488_dsDNA-405-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #234 (Machine Learning Segmenter),0.8813797048615363,1.4999982118606567,0.7988259789759411,1043278,1473.5564971751412,4005,264867,374.10593220338984,784
128,1W-NTRKO-Chloro_RNR2-647_L-HPG-488_dsDNA-405-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #236 (Machine Learning Segmenter),5.600965587360715,1.8000041246414185,0.17601380745192316,9869651,2196.184023141967,10891,2080011,462.84178905206943,1056
129,1W-NTRKO-Chloro_RNR2-647_L-HPG-488_dsDNA-405-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #242 (Machine Learning Segmenter),0.25351345574462636,1.5000038146972656,0.6469736006642519,261366,1281.2058823529412,2932,33386,163.65686274509804,348
130,1W-NTRKO-Chloro_RNR2-647_L-HPG-488_dsDNA-405-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #243 (Machine Learning Segmenter),0.743099638091741,2.000002145767212,0.6747828926216382,1140145,1909.790619765494,5049,230342,385.83249581239534,741
131,1W-NTRKO-Chloro_RNR2-647_L-HPG-488_dsDNA-405-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #245 (Machine Learning Segmenter),0.9941215611017757,1.2089563608169556,0.4923793331447828,1437289,1801.1140350877192,4805,248755,311.72305764411027,728
132,1W-NTRKO-Chloro_RNR2-647_L-HPG-488_dsDNA-405-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #246 (Machine Learning Segmenter),0.3955308216163078,1.7999987602233887,0.7230358967510436,414393,1303.122641509434,4132,154391,485.5062893081761,948
133,1W-NTRKO-Chloro_RNR2-647_L-HPG-488_dsDNA-405-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #250 (Machine Learning Segmenter),0.21115739925658109,1.3333333730697632,0.7719973826727698,6946,40.858823529411765,158,126931,746.6529411764706,1232
134,1W-NTRKO-Chloro_RNR2-647_L-HPG-488_dsDNA-405-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #251 (Machine Learning Segmenter),1.3086775688439019,1.8750028610229492,0.45981296340151767,1633765,1554.4862036156042,4506,469891,447.0894386298763,901
135,1W-NTRKO-Chloro_RNR2-647_L-HPG-488_dsDNA-405-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #254 (Machine Learning Segmenter),1.1629229038703226,1.2026541233062744,0.3637514162855032,2096522,2244.6702355460384,8316,329720,353.01927194860815,712
136,1W-NTRKO-Chloro_RNR2-647_L-HPG-488_dsDNA-405-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #255 (Machine Learning Segmenter),0.9442909064099564,1.9600037336349487,0.3431437070260011,948648,1251.514511873351,3358,180948,238.71767810026384,478
137,1W-NTRKO-Chloro_RNR2-647_L-HPG-488_dsDNA-405-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #256 (Machine Learning Segmenter),2.1221630066878836,3.4999935626983643,0.25011972447610414,3030812,1778.6455399061033,5965,447436,262.5798122065728,690
138,1W-NTRKO-Chloro_RNR2-647_L-HPG-488_dsDNA-405-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #257 (Machine Learning Segmenter),1.3360844289244036,1.1418030261993408,0.6672166440759111,1965966,1833.9235074626865,6159,476730,444.7108208955224,978
139,1W-NTRKO-Chloro_RNR2-647_L-HPG-488_dsDNA-405-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #258 (Machine Learning Segmenter),2.9630553046122525,3.377480983734131,0.23353952480498164,4208431,1768.9915931063472,5285,834987,350.9823455233291,791
140,1W-NTRKO-Chloro_RNR2-647_L-HPG-488_dsDNA-405-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #259 (Machine Learning Segmenter),0.9000662003709685,2.241384744644165,0.4190404406362584,713181,986.4190871369294,2971,369840,511.53526970954357,991
141,1W-NTRKO-Chloro_RNR2-647_L-HPG-488_dsDNA-405-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #261 (Machine Learning Segmenter),0.5998365058527632,1.1865005493164062,0.611198161385968,837645,1737.8526970954356,3957,114797,238.16804979253112,463
142,1W-NTRKO-Chloro_RNR2-647_L-HPG-488_dsDNA-405-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #262 (Machine Learning Segmenter),1.3149064006803788,1.2285716533660889,0.6174283450954151,2704923,2561.4801136363635,9356,407758,386.1344696969697,745
143,1W-NTRKO-Chloro_RNR2-647_L-HPG-488_dsDNA-405-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #266 (Machine Learning Segmenter),0.5437770193244673,1.0,0.8429081506718877,720205,1648.066361556064,5058,145652,333.29977116704805,721
144,1W-NTRKO-Chloro_RNR2-647_L-HPG-488_dsDNA-405-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #268 (Machine Learning Segmenter),0.9561256868992634,1.2213773727416992,0.6981094026619465,935356,1217.9114583333333,5373,355623,463.05078125,818
145,1W-NTRKO-Chloro_RNR2-647_L-HPG-488_dsDNA-405-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #269 (Machine Learning Segmenter),0.7057266470728769,1.1712971925735474,0.6366932100349103,1294556,2283.167548500882,6931,219553,387.2186948853616,674
146,1W-NTRKO-Chloro_RNR2-647_L-HPG-488_dsDNA-405-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #270 (Machine Learning Segmenter),3.5734808245869667,2.1630585193634033,0.3302219102770863,5641911,1967.1935146443514,12561,2455866,856.2991631799163,4251
147,1W-NTRKO-Chloro_RNR2-647_L-HPG-488_dsDNA-405-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #271 (Machine Learning Segmenter),0.7119554789093542,2.10526442527771,0.6369566096416115,555803,971.6835664335664,3124,217441,380.1416083916084,710
148,1W-NTRKO-Chloro_RNR2-647_L-HPG-488_dsDNA-405-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #272 (Machine Learning Segmenter),1.250126549581011,1.69600510597229,0.7698822808168089,3854816,3839.4581673306775,10436,333435,332.1065737051793,694
149,1W-NTRKO-Chloro_RNR2-647_L-HPG-488_dsDNA-405-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #273 (Machine Learning Segmenter),1.3983727472891825,1.5361274480819702,0.6855894676419326,3332529,2967.5235975066785,10948,494237,440.10418521816564,994
150,1W-NTRKO-Chloro_RNR2-647_L-HPG-488_dsDNA-405-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #275 (Machine Learning Segmenter),0.9934986779181274,1.7916648387908936,0.7512691899852126,1472979,1845.8383458646617,5766,219653,275.2543859649123,599
151,1W-NTRKO-Chloro_RNR2-647_L-HPG-488_dsDNA-405-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #277 (Machine Learning Segmenter),0.5574804493647174,1.5598348379135132,0.7588666746491451,1970638,4398.745535714285,12941,198459,442.9888392857143,961
152,1W-NTRKO-Chloro_RNR2-647_L-HPG-488_dsDNA-405-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #278 (Machine Learning Segmenter),2.869622827065108,1.3448283672332764,0.24460377801774774,5135186,2228.8133680555557,9278,728177,316.0490451388889,1018
153,1W-NTRKO-Chloro_RNR2-647_L-HPG-488_dsDNA-405-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #279 (Machine Learning Segmenter),0.39802235435089883,1.2777777910232544,0.8697916867776985,334945,1046.703125,3354,148326,463.51875,997
154,1W-NTRKO-Chloro_RNR2-647_L-HPG-488_dsDNA-405-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #280 (Machine Learning Segmenter),0.6035738049546501,1.0416580438613892,0.8404558929016003,1005862,2073.942268041237,7881,219582,452.7463917525773,950
155,1W-NTRKO-Chloro_RNR2-647_L-HPG-488_dsDNA-405-02-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #001 (Machine Learning Segmenter),1.5378985804262832,2.155853509902954,0.3231723703056513,1863180,1508.6477732793521,4197,493123,399.2898785425101,778
156,1W-NTRKO-Chloro_RNR2-647_L-HPG-488_dsDNA-405-02-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #002 (Machine Learning Segmenter),33.21898306710605,4.628415584564209,0.023642938077870417,53790610,2017.5009376640912,11714,14608169,547.902220388568,1487
157,1W-NTRKO-Chloro_RNR2-647_L-HPG-488_dsDNA-405-02-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #004 (Machine Learning Segmenter),0.6172772349948995,1.599996566772461,0.7092321052175824,1406073,2834.8245967741937,9390,329650,664.616935483871,1111
158,1W-NTRKO-Chloro_RNR2-647_L-HPG-488_dsDNA-405-02-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #006 (Machine Learning Segmenter),3.1187761005241774,6.201481342315674,0.20219564239227392,4051686,1618.085463258786,6453,931034,371.81869009584665,780
159,1W-NTRKO-Chloro_RNR2-647_L-HPG-488_dsDNA-405-02-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #007 (Machine Learning Segmenter),0.4154630834930353,1.0952379703521729,0.4471514531573543,733305,2202.1171171171172,8077,98368,295.3993993993994,797
160,1W-NTRKO-Chloro_RNR2-647_L-HPG-488_dsDNA-405-02-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #008 (Machine Learning Segmenter),0.4466072426754215,1.3157942295074463,0.8372122348599741,926644,2581.1810584958216,6984,215020,598.941504178273,839
161,1W-NTRKO-Chloro_RNR2-647_L-HPG-488_dsDNA-405-02-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #010 (Machine Learning Segmenter),0.4578191399810806,2.0564520359039307,0.6977423580875803,595750,1618.8858695652175,3976,136938,372.1141304347826,575
162,1W-NTRKO-Chloro_RNR2-647_L-HPG-488_dsDNA-405-02-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #011 (Machine Learning Segmenter),4.537703992873767,1.1635288000106812,0.12483590796044366,6698966,1838.8597309909414,6968,1585993,435.3535547625583,993
163,1W-NTRKO-Chloro_RNR2-647_L-HPG-488_dsDNA-405-02-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #014 (Machine Learning Segmenter),0.2447930911735583,1.1333339214324951,0.8833907556706785,285969,1451.6192893401014,4020,126543,642.3502538071066,1355
164,1W-NTRKO-Chloro_RNR2-647_L-HPG-488_dsDNA-405-02-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #015 (Machine Learning Segmenter),2.1763538436652303,3.799999713897705,0.2855407656633968,3109579,1780.9730813287515,5528,1338043,766.3476517754868,1436
165,1W-NTRKO-Chloro_RNR2-647_L-HPG-488_dsDNA-405-02-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #016 (Machine Learning Segmenter),1.3983727472891812,4.5999908447265625,0.2986238574011814,2083084,1854.9278717720392,5907,342807,305.260017809439,738
166,1W-NTRKO-Chloro_RNR2-647_L-HPG-488_dsDNA-405-02-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #018 (Machine Learning Segmenter),1.688636310869045,5.073421478271484,0.35044358440634027,3522348,2597.6017699115046,10858,482435,355.7780235988201,865
167,1W-NTRKO-Chloro_RNR2-647_L-HPG-488_dsDNA-405-02-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #019 (Machine Learning Segmenter),0.32950520414964907,1.4545462131500244,0.7667392769999021,467109,1762.6754716981131,3755,169703,640.388679245283,940
168,1W-NTRKO-Chloro_RNR2-647_L-HPG-488_dsDNA-405-02-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #020 (Machine Learning Segmenter),2.3744306960651937,3.493295431137085,0.2571723531409864,3950798,2073.909711286089,6839,612554,321.550656167979,675
169,1W-NTRKO-Chloro_RNR2-647_L-HPG-488_dsDNA-405-02-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #021 (Machine Learning Segmenter),3.0203605575078343,4.320493698120117,0.19531014802556962,2554650,1053.898514851485,5208,1559319,643.2834158415842,1309
170,1W-NTRKO-Chloro_RNR2-647_L-HPG-488_dsDNA-405-02-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #023 (Machine Learning Segmenter),0.2958695122326717,1.1250026226043701,0.8859195159688784,367927,1545.9117647058824,3548,77987,327.6764705882353,646
171,1W-NTRKO-Chloro_RNR2-647_L-HPG-488_dsDNA-405-02-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #024 (Machine Learning Segmenter),0.5487600847936492,2.319018840789795,0.6176461819857477,627521,1422.9501133786848,3187,242711,550.3650793650794,904
172,1W-NTRKO-Chloro_RNR2-647_L-HPG-488_dsDNA-405-02-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #026 (Machine Learning Segmenter),2.500875982345673,1.096152901649475,0.5716810746680249,7002552,3487.3266932270917,11204,1208717,601.9506972111553,1193
173,1W-NTRKO-Chloro_RNR2-647_L-HPG-488_dsDNA-405-02-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #027 (Machine Learning Segmenter),0.8938373685344911,2.190481662750244,0.6439796196923674,1317629,1835.1378830083565,6367,282084,392.87465181058496,754
174,1W-NTRKO-Chloro_RNR2-647_L-HPG-488_dsDNA-405-02-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #028 (Machine Learning Segmenter),1.1978043621545977,1.3815805912017822,0.3736516088372477,991432,1030.5945945945946,4347,621310,645.8523908523908,1394
175,1W-NTRKO-Chloro_RNR2-647_L-HPG-488_dsDNA-405-02-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #029 (Machine Learning Segmenter),52.22377188340735,1.4450002908706665,0.031700393472454055,95789887,2286.1002601369896,10750,26041450,621.4994868857545,2648
176,1W-NTRKO-Chloro_RNR2-647_L-HPG-488_dsDNA-405-02-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #030 (Machine Learning Segmenter),0.583641543077922,1.7906997203826904,0.7430541334422406,602275,1284.1684434968017,3985,178466,380.52452025586354,630
177,1W-NTRKO-Chloro_RNR2-647_L-HPG-488_dsDNA-405-02-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #033 (Machine Learning Segmenter),0.3731070270049896,1.2352962493896484,0.8784354118237586,552350,1841.1666666666667,5623,146317,487.72333333333336,753
178,1W-NTRKO-Chloro_RNR2-647_L-HPG-488_dsDNA-405-02-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #035 (Machine Learning Segmenter),5.798419556577095,2.8815228939056396,0.11124369900465397,9918019,2130.6163265306122,13155,2635014,566.0610096670247,1615
179,1W-NTRKO-Chloro_RNR2-647_L-HPG-488_dsDNA-405-02-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #036 (Machine Learning Segmenter),4.472301258590739,2.144836664199829,0.2134351860855836,8364509,2329.9467966573816,7856,1709307,476.1300835654596,1367
180,1W-NTRKO-Chloro_RNR2-647_L-HPG-488_dsDNA-405-02-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #038 (Machine Learning Segmenter),0.398022354350899,1.6654000282287598,0.36548156781981567,415352,1297.975,2659,170743,533.571875,869
181,1W-NTRKO-Chloro_RNR2-647_L-HPG-488_dsDNA-405-02-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #039 (Machine Learning Segmenter),15.945186618200246,4.381938934326172,0.05340416375284353,24337447,1901.6601812783247,13098,5356621,418.5514142834818,1226
182,1W-NTRKO-Chloro_RNR2-647_L-HPG-488_dsDNA-405-02-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #040 (Machine Learning Segmenter),0.40425118618737604,1.8124988079071045,0.6919051221369767,404431,1244.403076923077,4362,162694,500.5969230769231,923
183,1W-NTRKO-Chloro_RNR2-647_L-HPG-488_dsDNA-405-02-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #042 (Machine Learning Segmenter),2.092264613872793,1.2553199529647827,0.4510680506397866,2989167,1780.3257891602145,5640,633903,377.54794520547944,764
184,1W-NTRKO-Chloro_RNR2-647_L-HPG-488_dsDNA-405-02-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #044 (Machine Learning Segmenter),1.8773699155143206,1.7386351823806763,0.2930516470605171,3368061,2234.944260119443,7106,789297,523.7538155275381,1115
185,1W-NTRKO-Chloro_RNR2-647_L-HPG-488_dsDNA-405-02-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #047 (Machine Learning Segmenter),1.1068634173420226,3.5703463554382324,0.44269552654782174,1851109,2082.2373453318337,6442,594575,668.8132733408324,1399
186,1W-NTRKO-Chloro_RNR2-647_L-HPG-488_dsDNA-405-02-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #049 (Machine Learning Segmenter),0.47401410275592154,1.2499961853027344,0.86885392875252,1000486,2625.94750656168,8056,194397,510.2283464566929,879
187,1W-NTRKO-Chloro_RNR2-647_L-HPG-488_dsDNA-405-02-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #050 (Machine Learning Segmenter),23.66021773085405,3.733968734741211,0.03828434315419944,46701490,2459.7856315179606,11218,10991857,578.9453808069104,1574
